,id_student,id_course,average,bac_average,status
0,14011097150,StatD,1.35,12.13,Admis/Dettes
1,14011097276,StatD,8.36,12.21,Admis/Session1
2,14011097478,StatD,6.02,12.42,Ajourné
3,14011097634,StatD,9.35,12.78,Admis/Session1
4,14011197795,StatD,14.69,12.45,Admis/Session2
5,14011197807,StatD,11.02,12.14,Admis/Session2
6,14011197808,StatD,13.34,12.69,Admis/Dettes
7,14011197810,StatD,11.35,12.02,Admis/Dettes
8,14011197872,StatD,7.57,12.13,Admis/Session1
9,14011197893,StatD,10.7,12.65,Admis/Dettes
10,14011197914,StatD,13.01,12.19,Admis/Session1
11,14011197936,StatD,11.02,12.37,Admis/Session1
12,14011197947,StatD,16.31,12.98,Admis/Session1
13,14011197960,StatD,9.87,12.98,Ajourné
14,14011197966,StatD,11.68,12.62,Admis/Session1
15,14011197977,StatD,10.04,12.54,Admis/Session1
16,14011197993,StatD,12.68,12.38,Admis/Dettes
17,14011198007,StatD,12.03,12.01,Admis/Session1
18,14011198033,StatD,12.51,12.22,Admis/Session1
19,14011198053,StatD,11.17,12.44,Ajourné
20,14011198072,StatD,11.18,12.88,Admis/Session1
21,14011198084,StatD,10.72,12.99,Admis/Dettes
22,14011198087,StatD,10.04,12.13,Ajourné
23,14011198113,StatD,14.33,12.05,Admis/Session2
24,14011198116,StatD,17.36,12.0,Admis/Session1
25,14011198125,StatD,12.68,12.2,Ajourné
26,14011198166,StatD,10.0,12.25,Ajourné
27,14011198174,StatD,10.68,12.29,Admis/Session1
28,14011198198,StatD,14.36,12.95,Admis/Session1
29,14011198214,StatD,10.04,12.33,Admis/Dettes
30,14011198282,StatD,12.51,12.05,Admis/Session2
31,14011198286,StatD,11.36,12.73,Admis/Session2
32,14011198334,StatD,8.36,12.44,Ajourné
33,14011198391,StatD,12.38,12.36,Admis/Dettes
34,14011198410,StatD,11.52,12.46,Admis/Session1
35,14011198430,StatD,8.69,12.48,Admis/Dettes
36,14011198433,StatD,13.01,12.0,Admis/Session1
37,14011198434,StatD,11.18,12.75,Admis/Session2
38,14011198501,StatD,14.18,12.87,Admis/Session1
39,14011198504,StatD,11.02,12.39,Admis/Session2
40,14011198511,StatD,9.69,12.35,Admis/Session1
41,14011198530,StatD,9.02,12.11,Admis/Session2
42,14011198543,StatD,12.04,12.57,Admis/Dettes
43,14011198576,StatD,10.21,12.23,Ajourné
44,14011198582,StatD,13.04,12.64,Admis/Session1
45,14011198587,StatD,14.68,12.69,Admis/Session2
