,id_student,id_course,average,bac_average,status
0,14010996922,Chim,10.68,11.11,Admis/Dettes
1,14011097177,Chim,9.36,11.37,Admis/Dettes
2,14011097274,Chim,10.34,11.42,Admis/Session1
3,14011097588,Chim,11.02,11.68,Admis/Session1
4,14011197866,Chim,9.87,11.25,Admis/Session1
5,14011197999,Chim,12.34,11.66,Admis/Session1
6,14011198010,Chim,10.02,11.48,Admis/Session2
7,14011198070,Chim,11.02,11.58,Ajourné
8,14011198091,Chim,11.68,11.44,Admis/Session2
9,14011198180,Chim,13.98,11.85,Ajourné
10,14011198183,Chim,9.04,11.79,Ajourné
11,14011198267,Chim,10.53,11.82,Admis/Session1
12,14011198389,Chim,3.4,11.77,Ajourné
13,14011198392,Chim,10.0,11.35,Admis/Session2
14,14011198396,Chim,14.15,11.72,Admis/Dettes
15,14011198407,Chim,10.04,11.57,Ajourné
16,14011198419,Chim,10.03,11.29,Admis/Dettes
17,14011198445,Chim,11.7,11.13,Ajourné
18,14011198452,Chim,13.64,11.95,Admis/Session2
19,14011198474,Chim,10.88,11.43,Ajourné
20,14011198480,Chim,12.19,11.5,Admis/Session2
21,14011198503,Chim,12.18,11.17,Admis/Session1
22,14011198512,Chim,9.72,11.89,Ajourné
23,14011198520,Chim,11.34,11.99,Admis/Session1
24,14011198521,Chim,10.39,11.55,Ajourné
25,14011198526,Chim,13.3,11.92,Admis/Session2
26,14011198528,Chim,11.45,11.82,Admis/Session2
27,14011198539,Chim,6.7,11.5,Ajourné
28,14011198544,Chim,10.01,11.65,Admis/Dettes
29,14011198566,Chim,8.04,11.13,Ajourné
30,14011198577,Chim,14.3,11.71,Admis/Session2
31,14011198583,Chim,11.02,11.44,Admis/Session1
32,14011198585,Chim,10.02,11.76,Admis/Dettes
33,14011198588,Chim,9.04,11.99,Admis/Session1
34,14011198597,Chim,11.62,11.07,Ajourné
