,id_student,id_course,average,bac_average,status
0,14011097150,Algé2,7.22,12.13,Admis/Dettes
1,14011097276,Algé2,6.55,12.21,Admis/Session1
2,14011097478,Algé2,4.04,12.42,Ajourné
3,14011097634,Algé2,9.7,12.78,Admis/Session1
4,14011197795,Algé2,9.7,12.45,Admis/Session2
5,14011197807,Algé2,10.68,12.14,Admis/Session2
6,14011197808,Algé2,7.04,12.69,Admis/Dettes
7,14011197810,Algé2,8.08,12.02,Admis/Dettes
8,14011197872,Algé2,8.29,12.13,Admis/Session1
9,14011197893,Algé2,9.19,12.65,Admis/Dettes
10,14011197914,Algé2,10.44,12.19,Admis/Session1
11,14011197936,Algé2,11.5,12.37,Admis/Session1
12,14011197947,Algé2,13.36,12.98,Admis/Session1
13,14011197960,Algé2,6.88,12.98,Ajourné
14,14011197966,Algé2,9.85,12.62,Admis/Session1
15,14011197977,Algé2,11.75,12.54,Admis/Session1
16,14011197993,Algé2,8.88,12.38,Admis/Dettes
17,14011198007,Algé2,6.71,12.01,Admis/Session1
18,14011198033,Algé2,8.2,12.22,Admis/Session1
19,14011198053,Algé2,9.44,12.44,Ajourné
20,14011198072,Algé2,12.37,12.88,Admis/Session1
21,14011198084,Algé2,9.2,12.99,Admis/Dettes
22,14011198087,Algé2,7.04,12.13,Ajourné
23,14011198113,Algé2,11.66,12.05,Admis/Session2
24,14011198116,Algé2,15.82,12.0,Admis/Session1
25,14011198125,Algé2,8.23,12.2,Ajourné
26,14011198166,Algé2,5.05,12.25,Ajourné
27,14011198174,Algé2,8.37,12.29,Admis/Session1
28,14011198198,Algé2,10.85,12.95,Admis/Session1
29,14011198214,Algé2,8.19,12.33,Admis/Dettes
30,14011198282,Algé2,7.37,12.05,Admis/Session2
31,14011198286,Algé2,7.79,12.73,Admis/Session2
32,14011198334,Algé2,6.87,12.44,Ajourné
33,14011198391,Algé2,6.8,12.36,Admis/Dettes
34,14011198410,Algé2,7.3,12.46,Admis/Session1
35,14011198430,Algé2,12.09,12.48,Admis/Dettes
36,14011198433,Algé2,10.02,12.0,Admis/Session1
37,14011198434,Algé2,9.93,12.75,Admis/Session2
38,14011198501,Algé2,7.32,12.87,Admis/Session1
39,14011198504,Algé2,9.88,12.39,Admis/Session2
40,14011198511,Algé2,10.38,12.35,Admis/Session1
41,14011198530,Algé2,6.55,12.11,Admis/Session2
42,14011198543,Algé2,3.73,12.57,Admis/Dettes
43,14011198576,Algé2,8.53,12.23,Ajourné
44,14011198582,Algé2,7.55,12.64,Admis/Session1
45,14011198587,Algé2,7.56,12.69,Admis/Session2
