,id_student,id_course,average,bac_average,status
0,14010996899,ALG1,5.7,12.15,Admis/Session2
1,14011097150,ALG1,12.66,12.13,Ajourné
2,14011097152,ALG1,11.84,12.21,Admis/Session1
3,14011097276,ALG1,5.04,12.21,Ajourné
4,14011097292,ALG1,8.04,12.92,Admis/Session1
5,14011097372,ALG1,13.33,12.4,Admis/Session1
6,14011097420,ALG1,6.39,12.48,Admis/Session1
7,14011097422,ALG1,9.19,12.59,Admis/Session1
8,14011097436,ALG1,9.68,12.76,Admis/Session1
9,14011097441,ALG1,10.69,12.78,Admis/Session1
10,14011097456,ALG1,9.02,12.21,Admis/Session2
11,14011097471,ALG1,7.66,12.49,Admis/Session2
12,14011097478,ALG1,7.36,12.42,Ajourné
13,14011097496,ALG1,8.01,12.55,Admis/Session2
14,14011097505,ALG1,8.7,12.7,Admis/Session1
15,14011097564,ALG1,11.68,12.85,Admis/Session1
16,14011097593,ALG1,10.68,12.79,Admis/Session1
17,14011097599,ALG1,10.04,12.75,Admis/Session2
18,14011097634,ALG1,6.04,12.78,Ajourné
