,id_student,id_course,average,bac_average,status
0,14011097150,CF,0.85,12.13,Admis/Dettes
1,14011097276,CF,4.37,12.21,Admis/Session1
2,14011097478,CF,5.34,12.42,Ajourné
3,14011097634,CF,8.68,12.78,Admis/Session1
4,14011197795,CF,7.22,12.45,Admis/Session2
5,14011197807,CF,10.51,12.14,Admis/Session2
6,14011197808,CF,4.41,12.69,Admis/Dettes
7,14011197810,CF,10.34,12.02,Admis/Dettes
8,14011197872,CF,8.05,12.13,Admis/Session1
9,14011197893,CF,10.51,12.65,Admis/Dettes
10,14011197914,CF,13.84,12.19,Admis/Session1
11,14011197936,CF,10.17,12.37,Admis/Session1
12,14011197947,CF,11.24,12.98,Admis/Session1
13,14011197960,CF,6.23,12.98,Ajourné
14,14011197966,CF,5.91,12.62,Admis/Session1
15,14011197977,CF,11.19,12.54,Admis/Session1
16,14011197993,CF,10.51,12.38,Admis/Dettes
17,14011198007,CF,6.24,12.01,Admis/Session1
18,14011198033,CF,6.24,12.22,Admis/Session1
19,14011198053,CF,3.99,12.44,Ajourné
20,14011198072,CF,14.63,12.88,Admis/Session1
21,14011198084,CF,7.52,12.99,Admis/Dettes
22,14011198087,CF,9.36,12.13,Ajourné
23,14011198113,CF,11.37,12.05,Admis/Session2
24,14011198116,CF,13.21,12.0,Admis/Session1
25,14011198125,CF,9.04,12.2,Ajourné
26,14011198166,CF,0.66,12.25,Ajourné
27,14011198174,CF,8.05,12.29,Admis/Session1
28,14011198198,CF,8.23,12.95,Admis/Session1
29,14011198214,CF,9.2,12.33,Admis/Dettes
30,14011198282,CF,10.36,12.05,Admis/Session2
31,14011198286,CF,5.34,12.73,Admis/Session2
32,14011198334,CF,6.51,12.44,Ajourné
33,14011198391,CF,7.19,12.36,Admis/Dettes
34,14011198410,CF,10.38,12.46,Admis/Session1
35,14011198430,CF,10.03,12.48,Admis/Dettes
36,14011198433,CF,7.55,12.0,Admis/Session1
37,14011198434,CF,10.69,12.75,Admis/Session2
38,14011198501,CF,12.04,12.87,Admis/Session1
39,14011198504,CF,12.0,12.39,Admis/Session2
40,14011198511,CF,13.68,12.35,Admis/Session1
41,14011198530,CF,13.02,12.11,Admis/Session2
42,14011198543,CF,2.01,12.57,Admis/Dettes
43,14011198576,CF,4.31,12.23,Ajourné
44,14011198582,CF,11.49,12.64,Admis/Session1
45,14011198587,CF,10.81,12.69,Admis/Session2
