,id_student,id_course,average,bac_average,status
0,14011298736,CF,11.5,14.06,Admis/Dettes
1,14011298823,CF,8.09,14.46,Admis/Session1
2,14011298919,CF,13.67,14.05,Admis/Session1
3,14011298962,CF,9.7,14.06,Admis/Dettes
4,14011298964,CF,8.36,14.59,Admis/Session2
5,14011298966,CF,14.36,14.91,Admis/Session1
6,14011299010,CF,8.23,14.75,Admis/Session1
7,14011299026,CF,4.03,14.37,Admis/Session1
8,14011299068,CF,14.69,14.44,Admis/Session1
9,14011299105,CF,5.23,14.54,Admis/Session1
10,14011299110,CF,7.02,14.39,Admis/Session1
11,14011299118,CF,12.49,14.71,Admis/Session2
12,14011299122,CF,8.2,14.77,Admis/Session2
