,id_student,id_course,average,bac_average,status
0,14011097478,His-s,7.0,12.42,Admis/Session1
1,14011197960,His-s,8.0,12.98,Admis/Session2
2,14011198053,His-s,7.0,12.44,Admis/Session1
3,14011198087,His-s,1.0,12.13,Admis/Dettes
4,14011198125,His-s,4.0,12.2,Admis/Dettes
5,14011198166,His-s,2.0,12.25,Admis/Session1
6,14011198334,His-s,4.0,12.44,Admis/Session2
7,14011198576,His-s,5.0,12.23,Admis/Dettes
8,14011298615,His-s,12.5,12.13,Admis/Session2
9,14011298631,His-s,8.0,12.67,Admis/Session1
10,14011298667,His-s,8.5,12.45,Admis/Session1
11,14011298672,His-s,13.0,12.94,Admis/Session2
12,14011298683,His-s,14.0,12.6,Admis/Dettes
13,14011298688,His-s,12.0,12.82,Admis/Dettes
14,14011298704,His-s,11.0,12.64,Admis/Session1
15,14011298763,His-s,12.0,12.79,Admis/Dettes
16,14011298766,His-s,10.0,12.19,Admis/Session2
17,14011298787,His-s,13.0,12.34,Admis/Session1
18,14011298818,His-s,10.0,12.48,Admis/Dettes
19,14011298879,His-s,6.0,12.35,Admis/Dettes
20,14011298925,His-s,10.0,12.57,Admis/Session1
21,14011298927,His-s,13.0,12.7,Admis/Session1
22,14011298935,His-s,15.0,12.82,Admis/Session1
23,14011299024,His-s,14.0,12.68,Admis/Session1
24,14011299097,His-s,13.0,12.17,Admis/Dettes
25,14011299190,His-s,14.0,12.35,Admis/Dettes
26,14011299200,His-s,12.0,12.77,Admis/Dettes
27,14011299212,His-s,2.5,12.12,Admis/Dettes
28,14011299215,His-s,8.0,12.13,Admis/Dettes
29,14011299234,His-s,2.0,12.91,Admis/Dettes
