,id_student,id_course,average,bac_average,status
0,14011097150,ALG1,12.66,12.13,Admis/Dettes
1,14011097276,ALG1,5.04,12.21,Admis/Session1
2,14011097478,ALG1,7.36,12.42,Ajourné
3,14011097634,ALG1,6.04,12.78,Admis/Session1
4,14011197795,ALG1,9.19,12.45,Admis/Session2
5,14011197807,ALG1,6.54,12.14,Admis/Session2
6,14011197808,ALG1,7.38,12.69,Admis/Dettes
7,14011197810,ALG1,5.56,12.02,Admis/Dettes
8,14011197872,ALG1,4.72,12.13,Admis/Session1
9,14011197893,ALG1,6.04,12.65,Admis/Dettes
10,14011197914,ALG1,4.06,12.19,Admis/Session1
11,14011197936,ALG1,6.06,12.37,Admis/Session1
12,14011197947,ALG1,13.01,12.98,Admis/Session1
13,14011197960,ALG1,5.22,12.98,Ajourné
14,14011197966,ALG1,6.04,12.62,Admis/Session1
15,14011197977,ALG1,11.01,12.54,Admis/Session1
16,14011197993,ALG1,5.56,12.38,Admis/Dettes
17,14011198007,ALG1,6.37,12.01,Admis/Session1
18,14011198033,ALG1,5.55,12.22,Admis/Session1
19,14011198053,ALG1,3.73,12.44,Ajourné
20,14011198072,ALG1,8.2,12.88,Admis/Session1
21,14011198084,ALG1,5.05,12.99,Admis/Dettes
22,14011198087,ALG1,5.05,12.13,Ajourné
23,14011198113,ALG1,10.52,12.05,Admis/Session2
24,14011198116,ALG1,15.66,12.0,Admis/Session1
25,14011198125,ALG1,5.73,12.2,Ajourné
26,14011198166,ALG1,4.06,12.25,Ajourné
27,14011198174,ALG1,8.06,12.29,Admis/Session1
28,14011198198,ALG1,10.02,12.95,Admis/Session1
29,14011198214,ALG1,7.38,12.33,Admis/Dettes
30,14011198282,ALG1,6.04,12.05,Admis/Session2
31,14011198286,ALG1,7.2,12.73,Admis/Session2
32,14011198334,ALG1,7.53,12.44,Ajourné
33,14011198391,ALG1,7.36,12.36,Admis/Dettes
34,14011198410,ALG1,5.23,12.46,Admis/Session1
35,14011198430,ALG1,5.89,12.48,Admis/Dettes
36,14011198433,ALG1,5.4,12.0,Admis/Session1
37,14011198434,ALG1,5.38,12.75,Admis/Session2
38,14011198501,ALG1,8.03,12.87,Admis/Session1
39,14011198504,ALG1,8.68,12.39,Admis/Session2
40,14011198511,ALG1,7.71,12.35,Admis/Session1
41,14011198530,ALG1,6.04,12.11,Admis/Session2
42,14011198543,ALG1,5.22,12.57,Admis/Dettes
43,14011198576,ALG1,5.05,12.23,Ajourné
44,14011198582,ALG1,7.38,12.64,Admis/Session1
45,14011198587,ALG1,9.85,12.69,Admis/Session2
