,id_student,id_course,average,bac_average,status
0,14011198194,CF,8.85,13.08,Admis/Session1
1,14011198217,CF,1.33,13.54,Admis/Dettes
2,14011198259,CF,7.02,13.64,Admis/Session2
3,14011198335,CF,10.16,13.66,Admis/Session1
4,14011198436,CF,8.02,13.57,Admis/Dettes
5,14011298617,CF,10.5,13.12,Admis/Dettes
6,14011298637,CF,7.21,13.54,Admis/Session1
7,14011298676,CF,17.82,13.21,Admis/Session1
8,14011298682,CF,14.81,13.64,Admis/Session1
9,14011298686,CF,15.35,13.95,Admis/Session1
10,14011298696,CF,12.33,13.42,Admis/Session2
11,14011298705,CF,15.36,13.02,Admis/Session1
12,14011298711,CF,16.35,13.04,Admis/Session1
13,14011298770,CF,10.04,13.01,Admis/Session2
14,14011298798,CF,9.34,13.37,Admis/Session1
15,14011298838,CF,11.99,13.4,Admis/Session1
16,14011298895,CF,14.03,13.09,Admis/Session1
17,14011298979,CF,14.18,13.75,Admis/Session1
18,14011299038,CF,11.17,13.87,Admis/Session2
19,14011299066,CF,11.95,13.5,Admis/Session2
20,14011299116,CF,13.01,13.49,Admis/Session1
21,14011299136,CF,12.67,13.57,Admis/Session1
22,14011299173,CF,12.6,13.22,Admis/Session2
23,14011299174,CF,5.34,13.15,Admis/Session1
