,id_student,id_course,average,bac_average,status
0,14011298736,Analy,8.2,14.06,Admis/Dettes
1,14011298823,Analy,11.34,14.46,Admis/Session1
2,14011298919,Analy,9.96,14.05,Admis/Session1
3,14011298962,Analy,10.36,14.06,Admis/Dettes
4,14011298964,Analy,10.99,14.59,Admis/Session2
5,14011298966,Analy,12.05,14.91,Admis/Session1
6,14011299010,Analy,13.44,14.75,Admis/Session1
7,14011299026,Analy,12.86,14.37,Admis/Session1
8,14011299068,Analy,9.87,14.44,Admis/Session1
9,14011299105,Analy,9.55,14.54,Admis/Session1
10,14011299110,Analy,11.18,14.39,Admis/Session1
11,14011299118,Analy,7.21,14.71,Admis/Session2
12,14011299122,Analy,8.36,14.77,Admis/Session2
