,id_student,id_course,average,bac_average,status
0,14010996922,ALG1,3.3,11.11,Ajourné
1,14011097177,ALG1,3.04,11.37,Ajourné
2,14011097195,ALG1,7.04,11.32,Admis/Session2
3,14011097274,ALG1,6.22,11.42,Ajourné
4,14011097290,ALG1,4.7,11.38,Admis/Session2
5,14011097377,ALG1,11.0,11.04,Admis/Dettes
6,14011097400,ALG1,6.08,11.73,Admis/Session2
7,14011097401,ALG1,9.19,11.21,Admis/Session2
8,14011097402,ALG1,7.04,11.21,Admis/Session2
9,14011097458,ALG1,18.0,11.63,Admis/Session1
10,14011097473,ALG1,10.68,11.7,Admis/Dettes
11,14011097482,ALG1,9.0,11.38,Admis/Session1
12,14011097486,ALG1,9.17,11.5,Admis/Dettes
13,14011097534,ALG1,8.7,11.39,Admis/Dettes
14,14011097588,ALG1,8.68,11.68,Ajourné
15,14011097615,ALG1,8.04,11.33,Admis/Dettes
16,14011097629,ALG1,4.36,11.84,Admis/Session1
17,14011097632,ALG1,10.19,11.28,Admis/Session2
