,id_student,id_course,average,bac_average,status
0,14011197816,Chim,13.02,14.54,Admis/Session1
1,14011197923,Chim,13.85,14.27,Admis/Session1
2,14011198041,Chim,12.02,14.19,Admis/Session1
3,14011198101,Chim,15.0,14.77,Admis/Session1
4,14011198103,Chim,13.34,14.07,Admis/Session1
5,14011198136,Chim,9.89,14.7,Admis/Session1
6,14011198216,Chim,11.36,14.09,Admis/Session1
7,14011198466,Chim,12.04,14.2,Admis/Session1
8,14011198477,Chim,12.68,14.6,Admis/Session1
9,14011198487,Chim,12.04,14.22,Admis/Dettes
10,14011198497,Chim,13.02,14.15,Admis/Session1
11,14011198515,Chim,14.0,14.15,Admis/Session2
12,14011198581,Chim,13.7,14.25,Admis/Session1
