,id_student,id_course,average,bac_average,status
0,14010996892,Analy,10.37,10.22,Admis/Dettes
1,14011097102,Analy,9.37,10.62,Admis/Dettes
2,14011097242,Analy,10.2,10.25,Admis/Session1
3,14011097416,Analy,6.72,10.88,Ajourné
4,14011097462,Analy,5.74,10.93,Admis/Session1
5,14011097464,Analy,8.87,10.52,Ajourné
6,14011097484,Analy,10.02,10.74,Admis/Session2
7,14011097494,Analy,11.36,10.06,Admis/Session1
8,14011097506,Analy,7.55,10.07,Admis/Dettes
9,14011097543,Analy,8.21,10.88,Admis/Dettes
10,14011097551,Analy,10.67,10.28,Admis/Session1
11,14011097571,Analy,9.7,10.0,Ajourné
12,14011097609,Analy,11.01,10.8,Ajourné
