,id_student,id_course,average,bac_average,status
0,14010996905,Algé2,9.68,11.86,Admis/Session2
1,14010996922,Algé2,3.68,11.11,Ajourné
2,14011097177,Algé2,4.04,11.37,Ajourné
3,14011097195,Algé2,8.53,11.32,Admis/Session2
4,14011097274,Algé2,6.21,11.42,Ajourné
5,14011097290,Algé2,10.03,11.38,Admis/Session2
6,14011097377,Algé2,11.02,11.04,Admis/Dettes
7,14011097400,Algé2,10.02,11.73,Admis/Session2
8,14011097401,Algé2,13.32,11.21,Admis/Session2
9,14011097402,Algé2,3.7,11.21,Admis/Session2
10,14011097458,Algé2,10.0,11.63,Admis/Session1
11,14011097473,Algé2,9.36,11.7,Admis/Dettes
12,14011097482,Algé2,7.38,11.38,Admis/Session1
13,14011097486,Algé2,5.36,11.5,Admis/Dettes
14,14011097534,Algé2,6.04,11.39,Admis/Dettes
15,14011097588,Algé2,4.06,11.68,Ajourné
16,14011097615,Algé2,10.02,11.33,Admis/Dettes
17,14011097629,Algé2,5.72,11.84,Admis/Session1
18,14011097632,Algé2,7.36,11.28,Admis/Session2
