,id_student,id_course,average,bac_average,status
0,14011298736,Aly2,13.66,14.06,Admis/Dettes
1,14011298823,Aly2,11.11,14.46,Admis/Session1
2,14011298919,Aly2,10.35,14.05,Admis/Session1
3,14011298962,Aly2,7.72,14.06,Admis/Dettes
4,14011298964,Aly2,12.09,14.59,Admis/Session2
5,14011298966,Aly2,15.18,14.91,Admis/Session1
6,14011299010,Aly2,10.71,14.75,Admis/Session1
7,14011299026,Aly2,5.42,14.37,Admis/Session1
8,14011299068,Aly2,6.72,14.44,Admis/Session1
9,14011299105,Aly2,12.02,14.54,Admis/Session1
10,14011299110,Aly2,12.84,14.39,Admis/Session1
11,14011299118,Aly2,6.2,14.71,Admis/Session2
12,14011299122,Aly2,6.53,14.77,Admis/Session2
