,id_student,id_course,average,bac_average,status
0,14011097122,CF,8.4,14.38,Admis/Session1
1,14011097185,CF,9.94,14.71,Admis/Session1
2,14011097193,CF,9.54,14.13,Admis/Session1
3,14011097248,CF,14.68,14.68,Admis/Session1
4,14011097256,CF,11.57,14.35,Admis/Session1
5,14011097266,CF,7.5,14.8,Admis/Dettes
6,14011097330,CF,8.4,14.15,Admis/Session1
7,14011097354,CF,13.38,14.04,Admis/Session1
8,14011097368,CF,13.03,14.39,Admis/Session1
9,14011097527,CF,10.06,14.75,Admis/Session1
10,14011097549,CF,13.03,14.42,Admis/Session1
11,14011097631,CF,12.36,14.15,Admis/Session1
