,id_student,id_course,average,bac_average,status
0,14011097478,Chim,7.7,12.42,Admis/Session1
1,14011197960,Chim,11.51,12.98,Admis/Session2
2,14011198053,Chim,12.02,12.44,Admis/Session1
3,14011198087,Chim,10.36,12.13,Admis/Dettes
4,14011198125,Chim,10.26,12.2,Admis/Dettes
5,14011198166,Chim,8.04,12.25,Admis/Session1
6,14011198334,Chim,8.71,12.44,Admis/Session2
7,14011198576,Chim,10.34,12.23,Admis/Dettes
8,14011298615,Chim,9.55,12.13,Admis/Session2
9,14011298631,Chim,17.66,12.67,Admis/Session1
10,14011298667,Chim,13.34,12.45,Admis/Session1
11,14011298672,Chim,12.34,12.94,Admis/Session2
12,14011298683,Chim,8.38,12.6,Admis/Dettes
13,14011298688,Chim,10.34,12.82,Admis/Dettes
14,14011298704,Chim,11.65,12.64,Admis/Session1
15,14011298763,Chim,7.89,12.79,Admis/Dettes
16,14011298766,Chim,9.07,12.19,Admis/Session2
17,14011298787,Chim,8.35,12.34,Admis/Session1
18,14011298818,Chim,11.79,12.48,Admis/Dettes
19,14011298879,Chim,10.72,12.35,Admis/Dettes
20,14011298925,Chim,14.85,12.57,Admis/Session1
21,14011298927,Chim,12.37,12.7,Admis/Session1
22,14011298935,Chim,11.67,12.82,Admis/Session1
23,14011299024,Chim,15.69,12.68,Admis/Session1
24,14011299097,Chim,10.47,12.17,Admis/Dettes
25,14011299190,Chim,10.67,12.35,Admis/Dettes
26,14011299200,Chim,11.69,12.77,Admis/Dettes
27,14011299212,Chim,12.99,12.12,Admis/Dettes
28,14011299215,Chim,10.7,12.13,Admis/Dettes
29,14011299234,Chim,11.35,12.91,Admis/Dettes
