,id_student,id_course,average,bac_average,status
0,14011198043,STRM,10.88,10.78,Admis/Dettes
1,14011198397,STRM,10.72,10.99,Admis/Session2
2,14011198494,STRM,9.21,10.97,Admis/Dettes
3,14011198524,STRM,9.21,10.97,Admis/Session1
4,14011298627,STRM,11.68,10.85,Admis/Session1
5,14011298645,STRM,10.85,10.36,Admis/Session2
6,14011298662,STRM,5.74,10.69,Admis/Session1
7,14011298668,STRM,10.38,10.6,Admis/Session2
8,14011298687,STRM,12.35,10.55,Admis/Session2
9,14011298700,STRM,8.74,10.39,Admis/Session1
10,14011298706,STRM,11.19,10.19,Admis/Session2
11,14011298710,STRM,12.85,10.18,Admis/Session1
12,14011298764,STRM,6.35,10.38,Admis/Session1
13,14011298807,STRM,11.7,10.63,Admis/Dettes
14,14011298861,STRM,11.19,10.88,Admis/Dettes
15,14011299180,STRM,12.03,10.0,Admis/Session2
