,id_student,id_course,average,bac_average,status
0,14011097478,Algé2,4.04,12.42,Admis/Session1
1,14011197960,Algé2,6.88,12.98,Admis/Session2
2,14011198053,Algé2,9.44,12.44,Admis/Session1
3,14011198087,Algé2,7.04,12.13,Admis/Dettes
4,14011198125,Algé2,8.23,12.2,Admis/Dettes
5,14011198166,Algé2,5.05,12.25,Admis/Session1
6,14011198334,Algé2,6.87,12.44,Admis/Session2
7,14011198576,Algé2,8.53,12.23,Admis/Dettes
8,14011298615,Algé2,13.99,12.13,Admis/Session2
9,14011298631,Algé2,8.86,12.67,Admis/Session1
10,14011298667,Algé2,3.73,12.45,Admis/Session1
11,14011298672,Algé2,10.52,12.94,Admis/Session2
12,14011298683,Algé2,8.04,12.6,Admis/Dettes
13,14011298688,Algé2,6.04,12.82,Admis/Dettes
14,14011298704,Algé2,5.05,12.64,Admis/Session1
15,14011298763,Algé2,6.37,12.79,Admis/Dettes
16,14011298766,Algé2,10.2,12.19,Admis/Session2
17,14011298787,Algé2,8.21,12.34,Admis/Session1
18,14011298818,Algé2,5.06,12.48,Admis/Dettes
19,14011298879,Algé2,6.7,12.35,Admis/Dettes
20,14011298925,Algé2,8.35,12.57,Admis/Session1
21,14011298927,Algé2,8.19,12.7,Admis/Session1
22,14011298935,Algé2,6.23,12.82,Admis/Session1
23,14011299024,Algé2,11.18,12.68,Admis/Session1
24,14011299190,Algé2,10.02,12.35,Admis/Dettes
25,14011299200,Algé2,5.71,12.77,Admis/Dettes
26,14011299212,Algé2,4.06,12.12,Admis/Dettes
27,14011299215,Algé2,7.53,12.13,Admis/Dettes
28,14011299234,Algé2,7.69,12.91,Admis/Dettes
