,id_student,id_course,average,bac_average,status
0,14011097130,Analy,10.03,13.95,Admis/Session1
1,14011097203,Analy,19.0,13.34,Ajourné
2,14011097250,Analy,11.38,13.12,Admis/Session1
3,14011097264,Analy,11.02,13.42,Ajourné
4,14011097286,Analy,15.34,13.77,Admis/Session1
5,14011097300,Analy,10.03,13.3,Admis/Dettes
6,14011097323,Analy,7.06,13.75,Admis/Session1
7,14011097339,Analy,8.71,13.09,Admis/Session1
8,14011097448,Analy,12.36,13.1,Admis/Session1
9,14011097465,Analy,8.54,13.87,Admis/Session2
10,14011097502,Analy,14.67,13.11,Admis/Session1
11,14011097518,Analy,9.39,13.5,Admis/Session1
12,14011097531,Analy,8.38,13.39,Admis/Session2
13,14011097544,Analy,8.71,13.71,Ajourné
14,14011097546,Analy,14.02,13.05,Admis/Session1
15,14011097606,Analy,12.35,13.19,Admis/Session1
16,14011097617,Analy,9.7,13.94,Admis/Session2
