,id_student,id_course,average,bac_average,status
0,14011097478,STRM,4.3,12.42,Admis/Session1
1,14011197960,STRM,10.2,12.98,Admis/Session2
2,14011198053,STRM,10.0,12.44,Admis/Session1
3,14011198087,STRM,9.89,12.13,Admis/Dettes
4,14011198125,STRM,7.21,12.2,Admis/Dettes
5,14011198166,STRM,5.71,12.25,Admis/Session1
6,14011198334,STRM,9.34,12.44,Admis/Session2
7,14011198576,STRM,6.04,12.23,Admis/Dettes
8,14011298615,STRM,9.07,12.13,Admis/Session2
9,14011298631,STRM,11.04,12.67,Admis/Session1
10,14011298667,STRM,10.67,12.45,Admis/Session1
11,14011298672,STRM,7.9,12.94,Admis/Session2
12,14011298683,STRM,10.19,12.6,Admis/Dettes
13,14011298688,STRM,9.21,12.82,Admis/Dettes
14,14011298704,STRM,12.72,12.64,Admis/Session1
15,14011298763,STRM,10.05,12.79,Admis/Dettes
16,14011298766,STRM,10.38,12.19,Admis/Session2
17,14011298787,STRM,12.02,12.34,Admis/Session1
18,14011298818,STRM,11.34,12.48,Admis/Dettes
19,14011298879,STRM,9.18,12.35,Admis/Dettes
20,14011298925,STRM,12.67,12.57,Admis/Session1
21,14011298927,STRM,11.87,12.7,Admis/Session1
22,14011298935,STRM,5.71,12.82,Admis/Session1
23,14011299024,STRM,8.72,12.68,Admis/Session1
24,14011299097,STRM,10.64,12.17,Admis/Dettes
25,14011299190,STRM,12.67,12.35,Admis/Dettes
26,14011299200,STRM,11.04,12.77,Admis/Dettes
27,14011299212,STRM,8.21,12.12,Admis/Dettes
28,14011299215,STRM,7.36,12.13,Admis/Dettes
29,14011299234,STRM,3.63,12.91,Admis/Dettes
