,id_student,id_course,average,bac_average,status
0,14011198070,CF,10.66,11.58,Admis/Session1
1,14011198180,CF,11.85,11.85,Admis/Session1
2,14011198183,CF,10.19,11.79,Admis/Dettes
3,14011198389,CF,7.17,11.77,Admis/Dettes
4,14011198407,CF,4.71,11.57,Admis/Dettes
5,14011198445,CF,5.23,11.13,Admis/Dettes
6,14011198474,CF,5.06,11.43,Admis/Dettes
7,14011198512,CF,8.02,11.89,Admis/Dettes
8,14011198521,CF,6.9,11.55,Admis/Session2
9,14011198539,CF,6.21,11.5,Admis/Session1
10,14011198566,CF,5.7,11.13,Admis/Dettes
11,14011198597,CF,10.0,11.07,Admis/Session2
12,14011298620,CF,10.39,11.37,Admis/Session2
13,14011298622,CF,9.99,11.07,Admis/Session1
14,14011298636,CF,11.68,11.43,Admis/Session1
15,14011298641,CF,3.72,11.86,Admis/Dettes
16,14011298670,CF,8.35,11.26,Admis/Session1
17,14011298695,CF,5.05,11.19,Admis/Dettes
18,14011298765,CF,13.71,11.99,Admis/Session2
19,14011298834,CF,8.86,11.22,Admis/Session2
20,14011298877,CF,9.57,11.88,Admis/Dettes
21,14011298885,CF,7.89,11.49,Admis/Dettes
22,14011298977,CF,9.69,11.27,Admis/Session2
23,14011298981,CF,10.19,11.47,Admis/Dettes
24,14011299015,CF,10.0,11.49,Admis/Dettes
25,14011299032,CF,9.68,11.72,Admis/Session1
26,14011299080,CF,10.5,11.29,Admis/Dettes
27,14011299127,CF,11.46,11.35,Admis/Session1
28,14011299146,CF,6.34,11.14,Admis/Session2
29,14011299188,CF,13.64,11.67,Admis/Session1
