,id_student,id_course,average,bac_average,status
0,14011097478,ALG1,7.36,12.42,Admis/Session1
1,14011197960,ALG1,5.22,12.98,Admis/Session2
2,14011198053,ALG1,3.73,12.44,Admis/Session1
3,14011198087,ALG1,5.05,12.13,Admis/Dettes
4,14011198125,ALG1,5.73,12.2,Admis/Dettes
5,14011198166,ALG1,4.06,12.25,Admis/Session1
6,14011198334,ALG1,7.53,12.44,Admis/Session2
7,14011198576,ALG1,5.05,12.23,Admis/Dettes
8,14011298615,ALG1,5.5,12.13,Admis/Session2
9,14011298631,ALG1,12.34,12.67,Admis/Session1
10,14011298667,ALG1,7.55,12.45,Admis/Session1
11,14011298672,ALG1,4.72,12.94,Admis/Session2
12,14011298683,ALG1,5.55,12.6,Admis/Dettes
13,14011298688,ALG1,6.04,12.82,Admis/Dettes
14,14011298704,ALG1,13.5,12.64,Admis/Session1
15,14011298763,ALG1,5.23,12.79,Admis/Dettes
16,14011298766,ALG1,10.35,12.19,Admis/Session2
17,14011298787,ALG1,11.69,12.34,Admis/Session1
18,14011298818,ALG1,4.72,12.48,Admis/Dettes
19,14011298879,ALG1,8.68,12.35,Admis/Dettes
20,14011298925,ALG1,9.99,12.57,Admis/Session1
21,14011298927,ALG1,10.42,12.7,Admis/Session1
22,14011298935,ALG1,9.2,12.82,Admis/Session1
23,14011299024,ALG1,10.73,12.68,Admis/Session1
24,14011299190,ALG1,8.19,12.35,Admis/Dettes
25,14011299200,ALG1,4.37,12.77,Admis/Dettes
26,14011299212,ALG1,6.7,12.12,Admis/Dettes
27,14011299215,ALG1,5.38,12.13,Admis/Dettes
28,14011299234,ALG1,5.38,12.91,Admis/Dettes
