,id_student,id_course,average,bac_average,status
0,14010996922,Elect,10.0,11.11,Admis/Dettes
1,14011097177,Elect,8.68,11.37,Admis/Dettes
2,14011097274,Elect,10.06,11.42,Admis/Session1
3,14011097588,Elect,11.36,11.68,Admis/Session1
4,14011197866,Elect,5.39,11.25,Admis/Session1
5,14011197999,Elect,14.0,11.66,Admis/Session1
6,14011198010,Elect,12.68,11.48,Admis/Session2
7,14011198070,Elect,7.36,11.58,Ajourné
8,14011198091,Elect,14.35,11.44,Admis/Session2
9,14011198180,Elect,9.02,11.85,Ajourné
10,14011198183,Elect,6.21,11.79,Ajourné
11,14011198267,Elect,5.57,11.82,Admis/Session1
12,14011198389,Elect,3.4,11.77,Ajourné
13,14011198392,Elect,10.02,11.35,Admis/Session2
14,14011198396,Elect,12.0,11.72,Admis/Dettes
15,14011198407,Elect,10.68,11.57,Ajourné
16,14011198419,Elect,12.84,11.29,Admis/Dettes
17,14011198445,Elect,10.36,11.13,Ajourné
18,14011198452,Elect,11.19,11.95,Admis/Session2
19,14011198474,Elect,6.7,11.43,Ajourné
20,14011198480,Elect,11.36,11.5,Admis/Session2
21,14011198503,Elect,6.04,11.17,Admis/Session1
22,14011198512,Elect,4.32,11.89,Ajourné
23,14011198520,Elect,13.51,11.99,Admis/Session1
24,14011198521,Elect,7.03,11.55,Ajourné
25,14011198526,Elect,10.0,11.92,Admis/Session2
26,14011198528,Elect,15.61,11.82,Admis/Session2
27,14011198539,Elect,8.72,11.5,Ajourné
28,14011198544,Elect,10.03,11.65,Admis/Dettes
29,14011198566,Elect,8.72,11.13,Ajourné
30,14011198577,Elect,14.97,11.71,Admis/Session2
31,14011198583,Elect,4.39,11.44,Admis/Session1
32,14011198585,Elect,10.02,11.76,Admis/Dettes
33,14011198588,Elect,10.34,11.99,Admis/Session1
34,14011198597,Elect,11.65,11.07,Ajourné
