,id_student,id_course,average,bac_average,status
0,14010996892,Info2,10.13,10.22,Admis/Dettes
1,14010996947,Info2,5.25,10.66,Admis/Dettes
2,14011097102,Info2,8.88,10.62,Admis/Dettes
3,14011097242,Info2,11.88,10.25,Admis/Session1
4,14011097416,Info2,8.13,10.88,Ajourné
5,14011097462,Info2,14.38,10.93,Admis/Session1
6,14011097464,Info2,6.0,10.52,Ajourné
7,14011097484,Info2,10.75,10.74,Admis/Session2
8,14011097494,Info2,17.5,10.06,Admis/Session1
9,14011097506,Info2,4.0,10.07,Admis/Dettes
10,14011097543,Info2,12.13,10.88,Admis/Dettes
11,14011097551,Info2,12.63,10.28,Admis/Session1
12,14011097571,Info2,3.25,10.0,Ajourné
13,14011097609,Info2,10.5,10.8,Ajourné
