,id_student,id_course,average,bac_average,status
0,14011097130,STRM,9.36,13.95,Admis/Session1
1,14011097203,STRM,15.0,13.34,Ajourné
2,14011097250,STRM,10.66,13.12,Admis/Session1
3,14011097264,STRM,9.36,13.42,Ajourné
4,14011097286,STRM,10.67,13.77,Admis/Session1
5,14011097300,STRM,10.0,13.3,Admis/Dettes
6,14011097323,STRM,11.32,13.75,Admis/Session1
7,14011097339,STRM,13.32,13.09,Admis/Session1
8,14011097448,STRM,12.09,13.1,Admis/Session1
9,14011097465,STRM,12.51,13.87,Admis/Session2
10,14011097502,STRM,10.75,13.11,Admis/Session1
11,14011097518,STRM,12.98,13.5,Admis/Session1
12,14011097531,STRM,10.36,13.39,Admis/Session2
13,14011097544,STRM,7.83,13.71,Ajourné
14,14011097546,STRM,12.85,13.05,Admis/Session1
15,14011097606,STRM,10.75,13.19,Admis/Session1
16,14011097617,STRM,10.36,13.94,Admis/Session2
