,id_student,id_course,average,bac_average,status
0,14011097203,Analy,19.0,13.34,Admis/Session1
1,14011097264,Analy,11.02,13.42,Admis/Session2
2,14011097544,Analy,8.71,13.71,Admis/Dettes
3,14011197876,Analy,9.2,13.6,Admis/Session1
4,14011197877,Analy,10.37,13.28,Admis/Session1
5,14011197918,Analy,11.53,13.81,Admis/Session1
6,14011197922,Analy,11.03,13.39,Admis/Session1
7,14011197939,Analy,13.2,13.85,Admis/Session1
8,14011197965,Analy,8.55,13.71,Admis/Dettes
9,14011197979,Analy,10.37,13.95,Admis/Session1
10,14011198067,Analy,10.69,13.89,Admis/Session1
11,14011198153,Analy,8.68,13.43,Admis/Dettes
12,14011198176,Analy,11.35,13.62,Admis/Session1
13,14011198194,Analy,7.22,13.08,Ajourné
14,14011198217,Analy,9.38,13.54,Ajourné
15,14011198242,Analy,13.35,13.25,Admis/Session1
16,14011198256,Analy,10.03,13.96,Admis/Session1
17,14011198259,Analy,10.04,13.64,Ajourné
18,14011198260,Analy,13.34,13.3,Admis/Session1
19,14011198335,Analy,10.52,13.66,Ajourné
20,14011198357,Analy,11.0,13.4,Admis/Session2
21,14011198386,Analy,10.21,13.37,Admis/Session1
22,14011198409,Analy,10.2,13.71,Admis/Session2
23,14011198412,Analy,11.35,13.38,Admis/Session1
24,14011198427,Analy,10.53,13.07,Admis/Dettes
25,14011198435,Analy,12.36,13.54,Admis/Session1
26,14011198436,Analy,6.39,13.57,Ajourné
27,14011198438,Analy,10.03,13.33,Admis/Dettes
28,14011198458,Analy,15.02,13.55,Admis/Session1
29,14011198465,Analy,6.72,13.17,Admis/Session1
30,14011198467,Analy,9.37,13.52,Admis/Dettes
31,14011198475,Analy,12.68,13.04,Admis/Session1
32,14011198476,Analy,17.0,13.8,Admis/Session1
33,14011198479,Analy,10.04,13.97,Admis/Dettes
34,14011198484,Analy,10.02,13.25,Admis/Session1
35,14011198545,Analy,10.03,13.28,Admis/Dettes
36,14011198548,Analy,9.38,13.19,Admis/Session2
