,id_student,id_course,average,bac_average,status
0,14010996899,Info2,8.69,12.15,Admis/Session2
1,14011097150,Info2,0.75,12.13,Ajourné
2,14011097152,Info2,5.32,12.21,Admis/Session1
3,14011097276,Info2,2.5,12.21,Ajourné
4,14011097292,Info2,10.75,12.92,Admis/Session1
5,14011097372,Info2,12.5,12.4,Admis/Session1
6,14011097420,Info2,9.38,12.48,Admis/Session1
7,14011097422,Info2,12.13,12.59,Admis/Session1
8,14011097436,Info2,10.88,12.76,Admis/Session1
9,14011097441,Info2,11.38,12.78,Admis/Session1
10,14011097456,Info2,8.13,12.21,Admis/Session2
11,14011097471,Info2,11.88,12.49,Admis/Session2
12,14011097478,Info2,8.88,12.42,Ajourné
13,14011097496,Info2,5.0,12.55,Admis/Session2
14,14011097505,Info2,9.75,12.7,Admis/Session1
15,14011097564,Info2,15.75,12.85,Admis/Session1
16,14011097593,Info2,8.88,12.79,Admis/Session1
17,14011097599,Info2,9.75,12.75,Admis/Session2
18,14011097634,Info2,11.38,12.78,Ajourné
