,id_student,id_course,average,bac_average,status
0,14010996922,Mecaq,10.0,11.11,Ajourné
1,14011097177,Mecaq,7.55,11.37,Ajourné
2,14011097195,Mecaq,9.02,11.32,Admis/Session2
3,14011097274,Mecaq,8.03,11.42,Ajourné
4,14011097290,Mecaq,11.02,11.38,Admis/Session2
5,14011097377,Mecaq,10.34,11.04,Admis/Dettes
6,14011097400,Mecaq,7.7,11.73,Admis/Session2
7,14011097401,Mecaq,11.7,11.21,Admis/Session2
8,14011097402,Mecaq,9.67,11.21,Admis/Session2
9,14011097458,Mecaq,8.19,11.63,Admis/Session1
10,14011097473,Mecaq,11.02,11.7,Admis/Dettes
11,14011097482,Mecaq,9.02,11.38,Admis/Session1
12,14011097486,Mecaq,11.66,11.5,Admis/Dettes
13,14011097534,Mecaq,10.68,11.39,Admis/Dettes
14,14011097588,Mecaq,8.38,11.68,Ajourné
15,14011097615,Mecaq,9.68,11.33,Admis/Dettes
16,14011097629,Mecaq,8.4,11.84,Admis/Session1
17,14011097632,Mecaq,7.7,11.28,Admis/Session2
