,id_student,id_course,average,bac_average,status
0,14010996892,Aly2,11.34,10.22,Admis/Dettes
1,14010996947,Aly2,12.34,10.66,Admis/Dettes
2,14011097102,Aly2,12.0,10.62,Admis/Dettes
3,14011097242,Aly2,10.02,10.25,Admis/Session1
4,14011097416,Aly2,8.38,10.88,Ajourné
5,14011097462,Aly2,8.54,10.93,Admis/Session1
6,14011097464,Aly2,7.05,10.52,Ajourné
7,14011097484,Aly2,10.21,10.74,Admis/Session2
8,14011097494,Aly2,11.68,10.06,Admis/Session1
9,14011097506,Aly2,9.04,10.07,Admis/Dettes
10,14011097543,Aly2,9.7,10.88,Admis/Dettes
11,14011097551,Aly2,10.38,10.28,Admis/Session1
12,14011097571,Aly2,6.07,10.0,Ajourné
13,14011097609,Aly2,8.38,10.8,Ajourné
