,id_student,id_course,average,bac_average,status
0,14011198070,His-s,12.0,11.58,Admis/Session1
1,14011198180,His-s,4.0,11.85,Admis/Session1
2,14011198183,His-s,9.0,11.79,Admis/Dettes
3,14011198389,His-s,10.0,11.77,Admis/Dettes
4,14011198407,His-s,5.0,11.57,Admis/Dettes
5,14011198445,His-s,8.0,11.13,Admis/Dettes
6,14011198474,His-s,10.0,11.43,Admis/Dettes
7,14011198521,His-s,10.0,11.55,Admis/Session2
8,14011198539,His-s,6.0,11.5,Admis/Session1
9,14011198566,His-s,6.0,11.13,Admis/Dettes
10,14011198597,His-s,5.0,11.07,Admis/Session2
11,14011298620,His-s,10.0,11.37,Admis/Session2
12,14011298622,His-s,2.5,11.07,Admis/Session1
13,14011298636,His-s,6.0,11.43,Admis/Session1
14,14011298641,His-s,11.0,11.86,Admis/Dettes
15,14011298670,His-s,15.0,11.26,Admis/Session1
16,14011298695,His-s,6.0,11.19,Admis/Dettes
17,14011298765,His-s,6.0,11.99,Admis/Session2
18,14011298834,His-s,12.0,11.22,Admis/Session2
19,14011298877,His-s,10.0,11.88,Admis/Dettes
20,14011298885,His-s,5.0,11.49,Admis/Dettes
21,14011298977,His-s,17.0,11.27,Admis/Session2
22,14011298981,His-s,8.0,11.47,Admis/Dettes
23,14011299015,His-s,6.0,11.49,Admis/Dettes
24,14011299032,His-s,4.0,11.72,Admis/Session1
25,14011299080,His-s,13.0,11.29,Admis/Dettes
26,14011299127,His-s,13.0,11.35,Admis/Session1
27,14011299146,His-s,14.0,11.14,Admis/Session2
28,14011299188,His-s,11.0,11.67,Admis/Session1
