,id_student,id_course,average,bac_average,status
0,14011097203,Chim,12.34,13.34,Admis/Session1
1,14011097264,Chim,10.35,13.42,Admis/Session2
2,14011097544,Chim,7.04,13.71,Admis/Dettes
3,14011197876,Chim,11.69,13.6,Admis/Session1
4,14011197877,Chim,12.94,13.28,Admis/Session1
5,14011197918,Chim,13.51,13.81,Admis/Session1
6,14011197922,Chim,16.02,13.39,Admis/Session1
7,14011197939,Chim,14.34,13.85,Admis/Session1
8,14011197965,Chim,10.04,13.71,Admis/Dettes
9,14011197979,Chim,11.04,13.95,Admis/Session1
10,14011198067,Chim,16.0,13.89,Admis/Session1
11,14011198153,Chim,10.0,13.43,Admis/Dettes
12,14011198176,Chim,9.7,13.62,Admis/Session1
13,14011198194,Chim,12.34,13.08,Ajourné
14,14011198217,Chim,8.21,13.54,Ajourné
15,14011198242,Chim,9.19,13.25,Admis/Session1
16,14011198256,Chim,9.04,13.96,Admis/Session1
17,14011198259,Chim,8.84,13.64,Ajourné
18,14011198260,Chim,13.34,13.3,Admis/Session1
19,14011198335,Chim,10.04,13.66,Ajourné
20,14011198357,Chim,6.55,13.4,Admis/Session2
21,14011198386,Chim,8.06,13.37,Admis/Session1
22,14011198409,Chim,11.53,13.71,Admis/Session2
23,14011198412,Chim,10.22,13.38,Admis/Session1
24,14011198427,Chim,11.01,13.07,Admis/Dettes
25,14011198435,Chim,10.21,13.54,Admis/Session1
26,14011198436,Chim,6.72,13.57,Ajourné
27,14011198438,Chim,11.83,13.33,Admis/Dettes
28,14011198458,Chim,14.68,13.55,Admis/Session1
29,14011198465,Chim,14.35,13.17,Admis/Session1
30,14011198467,Chim,14.17,13.52,Admis/Dettes
31,14011198475,Chim,12.37,13.04,Admis/Session1
32,14011198476,Chim,11.7,13.8,Admis/Session1
33,14011198479,Chim,10.54,13.97,Admis/Dettes
34,14011198484,Chim,13.19,13.25,Admis/Session1
35,14011198545,Chim,12.49,13.28,Admis/Dettes
36,14011198548,Chim,11.04,13.19,Admis/Session2
