,id_student,id_course,average,bac_average,status
0,14011198043,Chim,11.51,10.78,Admis/Dettes
1,14011198397,Chim,11.02,10.99,Admis/Session2
2,14011198494,Chim,10.83,10.97,Admis/Dettes
3,14011198524,Chim,10.66,10.97,Admis/Session1
4,14011298627,Chim,8.84,10.85,Admis/Session1
5,14011298645,Chim,9.55,10.36,Admis/Session2
6,14011298662,Chim,11.52,10.69,Admis/Session1
7,14011298668,Chim,10.01,10.6,Admis/Session2
8,14011298687,Chim,10.7,10.55,Admis/Session2
9,14011298700,Chim,14.36,10.39,Admis/Session1
10,14011298706,Chim,11.99,10.19,Admis/Session2
11,14011298710,Chim,15.49,10.18,Admis/Session1
12,14011298764,Chim,10.55,10.38,Admis/Session1
13,14011298807,Chim,11.78,10.63,Admis/Dettes
14,14011298861,Chim,13.49,10.88,Admis/Dettes
15,14011299180,Chim,10.71,10.0,Admis/Session2
