,id_student,id_course,average,bac_average,status
0,14011198194,Analy,7.22,13.08,Admis/Session1
1,14011198217,Analy,9.38,13.54,Admis/Dettes
2,14011198259,Analy,10.04,13.64,Admis/Session2
3,14011198335,Analy,10.52,13.66,Admis/Session1
4,14011198436,Analy,6.39,13.57,Admis/Dettes
5,14011298617,Analy,9.86,13.12,Admis/Dettes
6,14011298637,Analy,12.52,13.54,Admis/Session1
7,14011298676,Analy,18.93,13.21,Admis/Session1
8,14011298682,Analy,12.01,13.64,Admis/Session1
9,14011298686,Analy,14.17,13.95,Admis/Session1
10,14011298696,Analy,10.02,13.42,Admis/Session2
11,14011298705,Analy,9.8,13.02,Admis/Session1
12,14011298711,Analy,8.06,13.04,Admis/Session1
13,14011298770,Analy,10.0,13.01,Admis/Session2
14,14011298798,Analy,11.02,13.37,Admis/Session1
15,14011298838,Analy,10.46,13.4,Admis/Session1
16,14011298895,Analy,14.35,13.09,Admis/Session1
17,14011298979,Analy,11.02,13.75,Admis/Session1
18,14011299038,Analy,9.68,13.87,Admis/Session2
19,14011299066,Analy,9.86,13.5,Admis/Session2
20,14011299116,Analy,8.04,13.49,Admis/Session1
21,14011299136,Analy,10.22,13.57,Admis/Session1
22,14011299173,Analy,10.7,13.22,Admis/Session2
23,14011299174,Analy,11.86,13.15,Admis/Session1
