,id_student,id_course,average,bac_average,status
0,14010996922,Analy,9.34,11.11,Ajourné
1,14011097177,Analy,11.36,11.37,Ajourné
2,14011097195,Analy,8.38,11.32,Admis/Session2
3,14011097274,Analy,11.35,11.42,Ajourné
4,14011097290,Analy,9.04,11.38,Admis/Session2
5,14011097377,Analy,11.34,11.04,Admis/Dettes
6,14011097400,Analy,9.69,11.73,Admis/Session2
7,14011097401,Analy,10.68,11.21,Admis/Session2
8,14011097402,Analy,8.04,11.21,Admis/Session2
9,14011097458,Analy,7.22,11.63,Admis/Session1
10,14011097473,Analy,9.02,11.7,Admis/Dettes
11,14011097482,Analy,7.39,11.38,Admis/Session1
12,14011097486,Analy,10.03,11.5,Admis/Dettes
13,14011097534,Analy,9.53,11.39,Admis/Dettes
14,14011097588,Analy,13.02,11.68,Ajourné
15,14011097615,Analy,10.36,11.33,Admis/Dettes
16,14011097629,Analy,9.38,11.84,Admis/Session1
17,14011097632,Analy,11.34,11.28,Admis/Session2
