,id_student,id_course,average,bac_average,status
0,14011197816,Aly2,7.65,14.54,Admis/Session1
1,14011197923,Aly2,10.28,14.27,Admis/Session1
2,14011198041,Aly2,12.87,14.19,Admis/Session1
3,14011198101,Aly2,12.45,14.77,Admis/Session1
4,14011198103,Aly2,10.06,14.07,Admis/Session1
5,14011198136,Aly2,12.36,14.7,Admis/Session1
6,14011198216,Aly2,12.34,14.09,Admis/Session1
7,14011198466,Aly2,10.36,14.2,Admis/Session1
8,14011198477,Aly2,10.36,14.6,Admis/Session1
9,14011198487,Aly2,8.06,14.22,Admis/Dettes
10,14011198497,Aly2,9.87,14.15,Admis/Session1
11,14011198515,Aly2,11.36,14.15,Admis/Session2
12,14011198581,Aly2,10.04,14.25,Admis/Session1
