,id_student,id_course,average,bac_average,status
0,14011097130,Mecaq,8.55,13.95,Admis/Session1
1,14011097203,Mecaq,11.52,13.34,Ajourné
2,14011097250,Mecaq,9.72,13.12,Admis/Session1
3,14011097264,Mecaq,6.71,13.42,Ajourné
4,14011097286,Mecaq,12.36,13.77,Admis/Session1
5,14011097300,Mecaq,6.71,13.3,Admis/Dettes
6,14011097323,Mecaq,4.06,13.75,Admis/Session1
7,14011097339,Mecaq,7.38,13.09,Admis/Session1
8,14011097448,Mecaq,7.06,13.1,Admis/Session1
9,14011097465,Mecaq,7.06,13.87,Admis/Session2
10,14011097502,Mecaq,10.51,13.11,Admis/Session1
11,14011097518,Mecaq,7.72,13.5,Admis/Session1
12,14011097531,Mecaq,10.53,13.39,Admis/Session2
13,14011097544,Mecaq,5.08,13.71,Ajourné
14,14011097546,Mecaq,10.38,13.05,Admis/Session1
15,14011097606,Mecaq,10.02,13.19,Admis/Session1
16,14011097617,Mecaq,8.04,13.94,Admis/Session2
