,id_student,id_course,average,bac_average,status
0,14011198194,TEC1,8.0,13.08,Admis/Session1
1,14011198217,TEC1,11.0,13.54,Admis/Dettes
2,14011198259,TEC1,10.0,13.64,Admis/Session2
3,14011198335,TEC1,10.0,13.66,Admis/Session1
4,14011198436,TEC1,10.0,13.57,Admis/Dettes
5,14011298617,TEC1,10.0,13.12,Admis/Dettes
6,14011298637,TEC1,14.0,13.54,Admis/Session1
7,14011298676,TEC1,16.0,13.21,Admis/Session1
8,14011298682,TEC1,11.0,13.64,Admis/Session1
9,14011298686,TEC1,13.0,13.95,Admis/Session1
10,14011298696,TEC1,10.0,13.42,Admis/Session2
11,14011298705,TEC1,5.0,13.02,Admis/Session1
12,14011298711,TEC1,10.0,13.04,Admis/Session1
13,14011298770,TEC1,14.0,13.01,Admis/Session2
14,14011298798,TEC1,12.0,13.37,Admis/Session1
15,14011298838,TEC1,11.0,13.4,Admis/Session1
16,14011298895,TEC1,13.0,13.09,Admis/Session1
17,14011298979,TEC1,13.0,13.75,Admis/Session1
18,14011299038,TEC1,7.0,13.87,Admis/Session2
19,14011299066,TEC1,10.0,13.5,Admis/Session2
20,14011299116,TEC1,10.0,13.49,Admis/Session1
21,14011299136,TEC1,11.0,13.57,Admis/Session1
22,14011299173,TEC1,10.0,13.22,Admis/Session2
23,14011299174,TEC1,16.0,13.15,Admis/Session1
