,id_student,id_course,average,bac_average,status
0,14011197816,Analy,6.73,14.54,Admis/Session1
1,14011197923,Analy,11.05,14.27,Admis/Session1
2,14011198041,Analy,11.7,14.19,Admis/Session1
3,14011198101,Analy,10.69,14.77,Admis/Session1
4,14011198103,Analy,12.37,14.07,Admis/Session1
5,14011198136,Analy,10.2,14.7,Admis/Session1
6,14011198216,Analy,12.69,14.09,Admis/Session1
7,14011198466,Analy,9.69,14.2,Admis/Session1
8,14011198477,Analy,13.34,14.6,Admis/Session1
9,14011198487,Analy,11.02,14.22,Admis/Dettes
10,14011198497,Analy,13.36,14.15,Admis/Session1
11,14011198515,Analy,10.37,14.15,Admis/Session2
12,14011198581,Analy,7.72,14.25,Admis/Session1
