,id_student,id_course,average,bac_average,status
0,14011198194,Info2,6.75,13.08,Admis/Session1
1,14011198217,Info2,4.93,13.54,Admis/Dettes
2,14011198259,Info2,10.38,13.64,Admis/Session2
3,14011198335,Info2,9.25,13.66,Admis/Session1
4,14011198436,Info2,12.75,13.57,Admis/Dettes
5,14011298617,Info2,9.13,13.12,Admis/Dettes
6,14011298637,Info2,15.88,13.54,Admis/Session1
7,14011298676,Info2,18.44,13.21,Admis/Session1
8,14011298682,Info2,17.19,13.64,Admis/Session1
9,14011298686,Info2,18.25,13.95,Admis/Session1
10,14011298696,Info2,8.19,13.42,Admis/Session2
11,14011298705,Info2,15.38,13.02,Admis/Session1
12,14011298711,Info2,13.0,13.04,Admis/Session1
13,14011298770,Info2,7.0,13.01,Admis/Session2
14,14011298798,Info2,10.13,13.37,Admis/Session1
15,14011298838,Info2,5.75,13.4,Admis/Session1
16,14011298895,Info2,14.07,13.09,Admis/Session1
17,14011298979,Info2,11.38,13.75,Admis/Session1
18,14011299038,Info2,9.25,13.87,Admis/Session2
19,14011299066,Info2,7.44,13.5,Admis/Session2
20,14011299116,Info2,14.75,13.49,Admis/Session1
21,14011299136,Info2,12.25,13.57,Admis/Session1
22,14011299173,Info2,9.44,13.22,Admis/Session2
23,14011299174,Info2,11.5,13.15,Admis/Session1
