,id_student,id_course,average,bac_average,status
0,14011097177,TEC1,7.75,11.37,Ajourné
1,14011097195,TEC1,13.25,11.32,Admis/Session2
2,14011097274,TEC1,10.0,11.42,Ajourné
3,14011097290,TEC1,11.0,11.38,Admis/Session2
4,14011097377,TEC1,9.25,11.04,Admis/Dettes
5,14011097400,TEC1,11.0,11.73,Admis/Session2
6,14011097401,TEC1,10.0,11.21,Admis/Session2
7,14011097402,TEC1,11.5,11.21,Admis/Session2
8,14011097458,TEC1,10.5,11.63,Admis/Session1
9,14011097473,TEC1,8.5,11.7,Admis/Dettes
10,14011097482,TEC1,10.0,11.38,Admis/Session1
11,14011097486,TEC1,11.5,11.5,Admis/Dettes
12,14011097534,TEC1,9.0,11.39,Admis/Dettes
13,14011097588,TEC1,11.0,11.68,Ajourné
14,14011097615,TEC1,10.5,11.33,Admis/Dettes
15,14011097629,TEC1,10.5,11.84,Admis/Session1
16,14011097632,TEC1,7.5,11.28,Admis/Session2
