,id_student,id_course,average,bac_average,status
0,14011097150,TEC1,7.0,12.13,Ajourné
1,14011097152,TEC1,11.0,12.21,Admis/Session1
2,14011097276,TEC1,8.0,12.21,Ajourné
3,14011097292,TEC1,9.25,12.92,Admis/Session1
4,14011097372,TEC1,10.75,12.4,Admis/Session1
5,14011097420,TEC1,9.0,12.48,Admis/Session1
6,14011097422,TEC1,10.5,12.59,Admis/Session1
7,14011097436,TEC1,8.5,12.76,Admis/Session1
8,14011097441,TEC1,12.25,12.78,Admis/Session1
9,14011097456,TEC1,11.0,12.21,Admis/Session2
10,14011097471,TEC1,11.0,12.49,Admis/Session2
11,14011097478,TEC1,10.5,12.42,Ajourné
12,14011097496,TEC1,12.75,12.55,Admis/Session2
13,14011097505,TEC1,10.75,12.7,Admis/Session1
14,14011097564,TEC1,11.0,12.85,Admis/Session1
15,14011097593,TEC1,10.5,12.79,Admis/Session1
16,14011097599,TEC1,10.75,12.75,Admis/Session2
17,14011097634,TEC1,11.0,12.78,Ajourné
