,id_student,id_course,average,bac_average,status
0,14011097130,Chim,13.68,13.95,Admis/Session1
1,14011097203,Chim,12.34,13.34,Ajourné
2,14011097250,Chim,15.34,13.12,Admis/Session1
3,14011097264,Chim,10.35,13.42,Ajourné
4,14011097286,Chim,14.32,13.77,Admis/Session1
5,14011097300,Chim,10.35,13.3,Admis/Dettes
6,14011097323,Chim,12.0,13.75,Admis/Session1
7,14011097339,Chim,11.34,13.09,Admis/Session1
8,14011097448,Chim,14.68,13.1,Admis/Session1
9,14011097465,Chim,12.67,13.87,Admis/Session2
10,14011097502,Chim,16.66,13.11,Admis/Session1
11,14011097518,Chim,12.71,13.5,Admis/Session1
12,14011097531,Chim,13.01,13.39,Admis/Session2
13,14011097544,Chim,7.04,13.71,Ajourné
14,14011097546,Chim,11.67,13.05,Admis/Session1
15,14011097606,Chim,12.69,13.19,Admis/Session1
16,14011097617,Chim,12.01,13.94,Admis/Session2
