,id_student,id_course,average,bac_average,status
0,14011198043,ALG1,5.4,10.78,Admis/Dettes
1,14011198397,ALG1,7.7,10.99,Admis/Session2
2,14011198494,ALG1,4.06,10.97,Admis/Dettes
3,14011198524,ALG1,4.57,10.97,Admis/Session1
4,14011298627,ALG1,3.73,10.85,Admis/Session1
5,14011298645,ALG1,6.04,10.36,Admis/Session2
6,14011298662,ALG1,10.75,10.69,Admis/Session1
7,14011298668,ALG1,10.3,10.6,Admis/Session2
8,14011298687,ALG1,10.03,10.55,Admis/Session2
9,14011298700,ALG1,8.7,10.39,Admis/Session1
10,14011298706,ALG1,9.87,10.19,Admis/Session2
11,14011298710,ALG1,6.06,10.18,Admis/Session1
12,14011298764,ALG1,6.7,10.38,Admis/Session1
13,14011298807,ALG1,6.98,10.63,Admis/Dettes
14,14011298861,ALG1,5.71,10.88,Admis/Dettes
15,14011299180,ALG1,7.94,10.0,Admis/Session2
