,id_student,id_course,average,bac_average,status
0,14011298736,Elect,7.01,14.06,Admis/Dettes
1,14011298823,Elect,15.73,14.46,Admis/Session1
2,14011298919,Elect,13.64,14.05,Admis/Session1
3,14011298962,Elect,10.0,14.06,Admis/Dettes
4,14011298964,Elect,7.57,14.59,Admis/Session2
5,14011298966,Elect,19.75,14.91,Admis/Session1
6,14011299010,Elect,16.61,14.75,Admis/Session1
7,14011299026,Elect,15.09,14.37,Admis/Session1
8,14011299068,Elect,8.52,14.44,Admis/Session1
9,14011299105,Elect,11.79,14.54,Admis/Session1
10,14011299110,Elect,13.63,14.39,Admis/Session1
11,14011299118,Elect,15.6,14.71,Admis/Session2
12,14011299122,Elect,10.11,14.77,Admis/Session2
