,id_student,id_course,average,bac_average,status
0,14011097203,StatD,17.99,13.34,Admis/Session1
1,14011097264,StatD,7.68,13.42,Admis/Session2
2,14011097544,StatD,4.71,13.71,Admis/Dettes
3,14011197876,StatD,10.04,13.6,Admis/Session1
4,14011197877,StatD,10.66,13.28,Admis/Session1
5,14011197918,StatD,11.7,13.81,Admis/Session1
6,14011197922,StatD,17.36,13.39,Admis/Session1
7,14011197939,StatD,11.35,13.85,Admis/Session1
8,14011197965,StatD,10.37,13.71,Admis/Dettes
9,14011197979,StatD,11.68,13.95,Admis/Session1
10,14011198067,StatD,10.68,13.89,Admis/Session1
11,14011198153,StatD,10.37,13.43,Admis/Dettes
12,14011198176,StatD,8.72,13.62,Admis/Session1
13,14011198194,StatD,10.04,13.08,Ajourné
14,14011198217,StatD,5.06,13.54,Ajourné
15,14011198242,StatD,8.04,13.25,Admis/Session1
16,14011198256,StatD,12.51,13.96,Admis/Session1
17,14011198259,StatD,13.3,13.64,Ajourné
18,14011198260,StatD,16.02,13.3,Admis/Session1
19,14011198335,StatD,11.36,13.66,Ajourné
20,14011198357,StatD,8.04,13.4,Admis/Session2
21,14011198386,StatD,14.68,13.37,Admis/Session1
22,14011198409,StatD,8.86,13.71,Admis/Session2
23,14011198412,StatD,12.01,13.38,Admis/Session1
24,14011198427,StatD,11.35,13.07,Admis/Dettes
25,14011198435,StatD,10.68,13.54,Admis/Session1
26,14011198436,StatD,15.0,13.57,Ajourné
27,14011198438,StatD,8.04,13.33,Admis/Dettes
28,14011198458,StatD,17.0,13.55,Admis/Session1
29,14011198465,StatD,11.34,13.17,Admis/Session1
30,14011198467,StatD,10.04,13.52,Admis/Dettes
31,14011198475,StatD,13.02,13.04,Admis/Session1
32,14011198476,StatD,12.34,13.8,Admis/Session1
33,14011198479,StatD,10.68,13.97,Admis/Dettes
34,14011198484,StatD,14.34,13.25,Admis/Session1
35,14011198545,StatD,10.68,13.28,Admis/Dettes
36,14011198548,StatD,10.68,13.19,Admis/Session2
