,id_student,id_course,average,bac_average,status
0,14011198194,TPBUR,12.5,13.08,Admis/Session1
1,14011198217,TPBUR,11.0,13.54,Admis/Dettes
2,14011198259,TPBUR,16.0,13.64,Admis/Session2
3,14011198335,TPBUR,14.0,13.66,Admis/Session1
4,14011198436,TPBUR,10.0,13.57,Admis/Dettes
5,14011298617,TPBUR,13.0,13.12,Admis/Dettes
6,14011298637,TPBUR,17.0,13.54,Admis/Session1
7,14011298676,TPBUR,20.0,13.21,Admis/Session1
8,14011298682,TPBUR,17.0,13.64,Admis/Session1
9,14011298686,TPBUR,20.0,13.95,Admis/Session1
10,14011298696,TPBUR,13.5,13.42,Admis/Session2
11,14011298705,TPBUR,11.0,13.02,Admis/Session1
12,14011298711,TPBUR,15.0,13.04,Admis/Session1
13,14011298770,TPBUR,10.5,13.01,Admis/Session2
14,14011298798,TPBUR,12.0,13.37,Admis/Session1
15,14011298838,TPBUR,13.67,13.4,Admis/Session1
16,14011298895,TPBUR,17.0,13.09,Admis/Session1
17,14011298979,TPBUR,20.0,13.75,Admis/Session1
18,14011299038,TPBUR,14.83,13.87,Admis/Session2
19,14011299066,TPBUR,16.0,13.5,Admis/Session2
20,14011299116,TPBUR,16.5,13.49,Admis/Session1
21,14011299136,TPBUR,15.0,13.57,Admis/Session1
22,14011299173,TPBUR,13.5,13.22,Admis/Session2
23,14011299174,TPBUR,19.75,13.15,Admis/Session1
