,id_student,id_course,average,bac_average,status
0,14010996905,Info2,10.05,11.86,Admis/Session2
1,14010996922,Info2,9.38,11.11,Ajourné
2,14011097177,Info2,2.25,11.37,Ajourné
3,14011097195,Info2,10.75,11.32,Admis/Session2
4,14011097274,Info2,8.0,11.42,Ajourné
5,14011097290,Info2,8.32,11.38,Admis/Session2
6,14011097377,Info2,9.75,11.04,Admis/Dettes
7,14011097400,Info2,16.63,11.73,Admis/Session2
8,14011097401,Info2,11.13,11.21,Admis/Session2
9,14011097402,Info2,10.88,11.21,Admis/Session2
10,14011097458,Info2,11.88,11.63,Admis/Session1
11,14011097473,Info2,6.75,11.7,Admis/Dettes
12,14011097482,Info2,9.5,11.38,Admis/Session1
13,14011097486,Info2,12.5,11.5,Admis/Dettes
14,14011097534,Info2,12.25,11.39,Admis/Dettes
15,14011097588,Info2,9.25,11.68,Ajourné
16,14011097615,Info2,6.25,11.33,Admis/Dettes
17,14011097629,Info2,11.5,11.84,Admis/Session1
18,14011097632,Info2,12.0,11.28,Admis/Session2
