,id_student,id_course,average,bac_average,status
0,14011198043,CF,7.34,10.78,Admis/Dettes
1,14011198397,CF,1.86,10.99,Admis/Session2
2,14011198494,CF,11.0,10.97,Admis/Dettes
3,14011198524,CF,8.7,10.97,Admis/Session1
4,14011298627,CF,10.36,10.85,Admis/Session1
5,14011298645,CF,4.38,10.36,Admis/Session2
6,14011298662,CF,7.7,10.69,Admis/Session1
7,14011298668,CF,10.68,10.6,Admis/Session2
8,14011298687,CF,9.37,10.55,Admis/Session2
9,14011298700,CF,8.38,10.39,Admis/Session1
10,14011298706,CF,12.53,10.19,Admis/Session2
11,14011298710,CF,10.9,10.18,Admis/Session1
12,14011298764,CF,9.04,10.38,Admis/Session1
13,14011298807,CF,14.51,10.63,Admis/Dettes
14,14011298861,CF,8.02,10.88,Admis/Dettes
15,14011299180,CF,11.64,10.0,Admis/Session2
