,id_student,id_course,average,bac_average,status
0,14011097177,TEC1,7.75,11.37,Admis/Dettes
1,14011097274,TEC1,10.0,11.42,Admis/Session1
2,14011097588,TEC1,11.0,11.68,Admis/Session1
3,14011197866,TEC1,10.0,11.25,Admis/Session1
4,14011197999,TEC1,13.0,11.66,Admis/Session1
5,14011198010,TEC1,9.0,11.48,Admis/Session2
6,14011198070,TEC1,6.0,11.58,Ajourné
7,14011198091,TEC1,10.0,11.44,Admis/Session2
8,14011198180,TEC1,15.0,11.85,Ajourné
9,14011198183,TEC1,4.0,11.79,Ajourné
10,14011198267,TEC1,17.0,11.82,Admis/Session1
11,14011198389,TEC1,5.0,11.77,Ajourné
12,14011198392,TEC1,12.0,11.35,Admis/Session2
13,14011198396,TEC1,8.0,11.72,Admis/Dettes
14,14011198407,TEC1,11.0,11.57,Ajourné
15,14011198419,TEC1,10.0,11.29,Admis/Dettes
16,14011198445,TEC1,12.0,11.13,Ajourné
17,14011198452,TEC1,11.0,11.95,Admis/Session2
18,14011198474,TEC1,14.0,11.43,Ajourné
19,14011198480,TEC1,13.0,11.5,Admis/Session2
20,14011198503,TEC1,13.0,11.17,Admis/Session1
21,14011198512,TEC1,10.0,11.89,Ajourné
22,14011198520,TEC1,17.0,11.99,Admis/Session1
23,14011198521,TEC1,12.0,11.55,Ajourné
24,14011198526,TEC1,5.0,11.92,Admis/Session2
25,14011198528,TEC1,12.0,11.82,Admis/Session2
26,14011198539,TEC1,6.0,11.5,Ajourné
27,14011198544,TEC1,13.0,11.65,Admis/Dettes
28,14011198566,TEC1,8.0,11.13,Ajourné
29,14011198577,TEC1,12.0,11.71,Admis/Session2
30,14011198583,TEC1,8.0,11.44,Admis/Session1
31,14011198585,TEC1,17.0,11.76,Admis/Dettes
32,14011198588,TEC1,15.0,11.99,Admis/Session1
33,14011198597,TEC1,13.0,11.07,Ajourné
