,id_student,id_course,average,bac_average,status
0,14011197816,ALG1,9.08,14.54,Admis/Session1
1,14011197923,ALG1,8.71,14.27,Admis/Session1
2,14011198041,ALG1,7.38,14.19,Admis/Session1
3,14011198101,ALG1,12.51,14.77,Admis/Session1
4,14011198103,ALG1,4.06,14.07,Admis/Session1
5,14011198136,ALG1,11.36,14.7,Admis/Session1
6,14011198216,ALG1,13.66,14.09,Admis/Session1
7,14011198466,ALG1,7.05,14.2,Admis/Session1
8,14011198477,ALG1,11.34,14.6,Admis/Session1
9,14011198487,ALG1,7.54,14.22,Admis/Dettes
10,14011198497,ALG1,9.02,14.15,Admis/Session1
11,14011198515,ALG1,6.39,14.15,Admis/Session2
12,14011198581,ALG1,9.7,14.25,Admis/Session1
