,id_student,id_course,average,bac_average,status
0,14011097102,Elect,10.33,10.62,Admis/Dettes
1,14011097242,Elect,17.3,10.25,Admis/Session1
2,14011097416,Elect,6.06,10.88,Ajourné
3,14011097462,Elect,11.04,10.93,Admis/Session1
4,14011097464,Elect,12.34,10.52,Ajourné
5,14011097484,Elect,12.66,10.74,Admis/Session2
6,14011097494,Elect,14.3,10.06,Admis/Session1
7,14011097543,Elect,7.37,10.88,Admis/Dettes
8,14011097551,Elect,9.05,10.28,Admis/Session1
9,14011097571,Elect,16.0,10.0,Ajourné
10,14011097609,Elect,11.66,10.8,Ajourné
