,id_student,id_course,average,bac_average,status
0,14010996922,STRM,6.11,11.11,Admis/Dettes
1,14011097177,STRM,8.33,11.37,Admis/Dettes
2,14011097274,STRM,10.01,11.42,Admis/Session1
3,14011097588,STRM,9.01,11.68,Admis/Session1
4,14011197866,STRM,9.34,11.25,Admis/Session1
5,14011197999,STRM,12.85,11.66,Admis/Session1
6,14011198010,STRM,10.06,11.48,Admis/Session2
7,14011198070,STRM,7.89,11.58,Ajourné
8,14011198091,STRM,10.22,11.44,Admis/Session2
9,14011198180,STRM,11.52,11.85,Ajourné
10,14011198183,STRM,7.53,11.79,Ajourné
11,14011198267,STRM,10.87,11.82,Admis/Session1
12,14011198389,STRM,10.85,11.77,Ajourné
13,14011198392,STRM,10.36,11.35,Admis/Session2
14,14011198396,STRM,10.66,11.72,Admis/Dettes
15,14011198407,STRM,7.06,11.57,Ajourné
16,14011198419,STRM,7.7,11.29,Admis/Dettes
17,14011198445,STRM,8.21,11.13,Ajourné
18,14011198452,STRM,10.01,11.95,Admis/Session2
19,14011198474,STRM,6.25,11.43,Ajourné
20,14011198480,STRM,11.05,11.5,Admis/Session2
21,14011198503,STRM,11.87,11.17,Admis/Session1
22,14011198512,STRM,10.38,11.89,Ajourné
23,14011198520,STRM,10.39,11.99,Admis/Session1
24,14011198521,STRM,8.54,11.55,Ajourné
25,14011198526,STRM,9.86,11.92,Admis/Session2
26,14011198528,STRM,9.7,11.82,Admis/Session2
27,14011198539,STRM,6.88,11.5,Ajourné
28,14011198544,STRM,11.19,11.65,Admis/Dettes
29,14011198566,STRM,7.87,11.13,Ajourné
30,14011198577,STRM,11.7,11.71,Admis/Session2
31,14011198583,STRM,7.58,11.44,Admis/Session1
32,14011198585,STRM,9.05,11.76,Admis/Dettes
33,14011198588,STRM,12.04,11.99,Admis/Session1
34,14011198597,STRM,7.56,11.07,Ajourné
