,id_student,id_course,average,bac_average,status
0,14011097203,info,3.38,13.34,Admis/Session1
1,14011097264,info,5.75,13.42,Admis/Session2
2,14011097544,info,7.13,13.71,Admis/Dettes
3,14011197876,info,9.88,13.6,Admis/Session1
4,14011197877,info,9.0,13.28,Admis/Session1
5,14011197918,info,11.25,13.81,Admis/Session1
6,14011197922,info,13.25,13.39,Admis/Session1
7,14011197939,info,11.63,13.85,Admis/Session1
8,14011197965,info,8.38,13.71,Admis/Dettes
9,14011197979,info,12.63,13.95,Admis/Session1
10,14011198067,info,9.75,13.89,Admis/Session1
11,14011198153,info,6.88,13.43,Admis/Dettes
12,14011198176,info,8.5,13.62,Admis/Session1
13,14011198194,info,13.0,13.08,Ajourné
14,14011198217,info,8.5,13.54,Ajourné
15,14011198242,info,12.13,13.25,Admis/Session1
16,14011198256,info,9.07,13.96,Admis/Session1
17,14011198259,info,3.13,13.64,Ajourné
18,14011198260,info,15.25,13.3,Admis/Session1
19,14011198335,info,10.0,13.66,Ajourné
20,14011198357,info,9.94,13.4,Admis/Session2
21,14011198386,info,13.82,13.37,Admis/Session1
22,14011198409,info,10.5,13.71,Admis/Session2
23,14011198412,info,11.25,13.38,Admis/Session1
24,14011198427,info,8.13,13.07,Admis/Dettes
25,14011198435,info,11.5,13.54,Admis/Session1
26,14011198436,info,7.38,13.57,Ajourné
27,14011198438,info,12.57,13.33,Admis/Dettes
28,14011198458,info,9.88,13.55,Admis/Session1
29,14011198465,info,13.0,13.17,Admis/Session1
30,14011198467,info,8.88,13.52,Admis/Dettes
31,14011198475,info,10.75,13.04,Admis/Session1
32,14011198476,info,12.38,13.8,Admis/Session1
33,14011198479,info,10.25,13.97,Admis/Dettes
34,14011198484,info,9.63,13.25,Admis/Session1
35,14011198545,info,6.63,13.28,Admis/Dettes
36,14011198548,info,10.13,13.19,Admis/Session2
