,id_student,id_course,average,bac_average,status
0,14011097478,Elect,11.0,12.42,Admis/Session1
1,14011197960,Elect,10.98,12.98,Admis/Session2
2,14011198053,Elect,10.36,12.44,Admis/Session1
3,14011198087,Elect,4.06,12.13,Admis/Dettes
4,14011198125,Elect,7.36,12.2,Admis/Dettes
5,14011198166,Elect,5.57,12.25,Admis/Session1
6,14011198334,Elect,10.69,12.44,Admis/Session2
7,14011198576,Elect,7.03,12.23,Admis/Dettes
8,14011298615,Elect,15.73,12.13,Admis/Session2
9,14011298631,Elect,11.7,12.67,Admis/Session1
10,14011298667,Elect,12.05,12.45,Admis/Session1
11,14011298672,Elect,10.0,12.94,Admis/Session2
12,14011298683,Elect,14.83,12.6,Admis/Dettes
13,14011298688,Elect,10.0,12.82,Admis/Dettes
14,14011298704,Elect,13.86,12.64,Admis/Session1
15,14011298763,Elect,12.35,12.79,Admis/Dettes
16,14011298766,Elect,8.94,12.19,Admis/Session2
17,14011298787,Elect,10.15,12.34,Admis/Session1
18,14011298818,Elect,10.02,12.48,Admis/Dettes
19,14011298879,Elect,10.02,12.35,Admis/Dettes
20,14011298925,Elect,11.03,12.57,Admis/Session1
21,14011298927,Elect,14.19,12.7,Admis/Session1
22,14011298935,Elect,11.53,12.82,Admis/Session1
23,14011299024,Elect,15.67,12.68,Admis/Session1
24,14011299097,Elect,10.04,12.17,Admis/Dettes
25,14011299190,Elect,9.2,12.35,Admis/Dettes
26,14011299200,Elect,10.62,12.77,Admis/Dettes
27,14011299212,Elect,11.14,12.12,Admis/Dettes
28,14011299215,Elect,5.13,12.13,Admis/Dettes
29,14011299234,Elect,5.94,12.91,Admis/Dettes
