,id_student,id_course,average,bac_average,status
0,14011097203,Elect,16.29,13.34,Admis/Session1
1,14011097264,Elect,7.06,13.42,Admis/Session2
2,14011097544,Elect,7.06,13.71,Admis/Dettes
3,14011197876,Elect,14.34,13.6,Admis/Session1
4,14011197877,Elect,8.68,13.28,Admis/Session1
5,14011197918,Elect,16.66,13.81,Admis/Session1
6,14011197922,Elect,7.07,13.39,Admis/Session1
7,14011197939,Elect,12.01,13.85,Admis/Session1
8,14011197965,Elect,11.68,13.71,Admis/Dettes
9,14011197979,Elect,15.66,13.95,Admis/Session1
10,14011198067,Elect,8.06,13.89,Admis/Session1
11,14011198153,Elect,12.47,13.43,Admis/Dettes
12,14011198176,Elect,7.36,13.62,Admis/Session1
13,14011198194,Elect,9.05,13.08,Ajourné
14,14011198217,Elect,10.02,13.54,Ajourné
15,14011198242,Elect,10.02,13.25,Admis/Session1
16,14011198256,Elect,11.39,13.96,Admis/Session1
17,14011198259,Elect,8.68,13.64,Ajourné
18,14011198260,Elect,15.17,13.3,Admis/Session1
19,14011198335,Elect,11.66,13.66,Ajourné
20,14011198357,Elect,8.02,13.4,Admis/Session2
21,14011198386,Elect,8.23,13.37,Admis/Session1
22,14011198409,Elect,11.68,13.71,Admis/Session2
23,14011198412,Elect,16.17,13.38,Admis/Session1
24,14011198427,Elect,10.03,13.07,Admis/Dettes
25,14011198435,Elect,10.36,13.54,Admis/Session1
26,14011198436,Elect,10.02,13.57,Ajourné
27,14011198438,Elect,10.03,13.33,Admis/Dettes
28,14011198458,Elect,13.67,13.55,Admis/Session1
29,14011198465,Elect,10.04,13.17,Admis/Session1
30,14011198467,Elect,7.36,13.52,Admis/Dettes
31,14011198475,Elect,12.37,13.04,Admis/Session1
32,14011198476,Elect,10.04,13.8,Admis/Session1
33,14011198479,Elect,11.98,13.97,Admis/Dettes
34,14011198484,Elect,12.97,13.25,Admis/Session1
35,14011198545,Elect,11.65,13.28,Admis/Dettes
36,14011198548,Elect,10.0,13.19,Admis/Session2
