,id_student,id_course,average,bac_average,status
0,14011097478,Info2,8.88,12.42,Admis/Session1
1,14011197960,Info2,8.38,12.98,Admis/Session2
2,14011198053,Info2,9.88,12.44,Admis/Session1
3,14011198087,Info2,9.94,12.13,Admis/Dettes
4,14011198125,Info2,6.75,12.2,Admis/Dettes
5,14011198166,Info2,5.63,12.25,Admis/Session1
6,14011198334,Info2,9.68,12.44,Admis/Session2
7,14011198576,Info2,4.69,12.23,Admis/Dettes
8,14011298615,Info2,11.88,12.13,Admis/Session2
9,14011298631,Info2,12.38,12.67,Admis/Session1
10,14011298667,Info2,16.32,12.45,Admis/Session1
11,14011298672,Info2,11.25,12.94,Admis/Session2
12,14011298683,Info2,10.0,12.6,Admis/Dettes
13,14011298688,Info2,7.88,12.82,Admis/Dettes
14,14011298704,Info2,10.94,12.64,Admis/Session1
15,14011298763,Info2,9.44,12.79,Admis/Dettes
16,14011298766,Info2,12.0,12.19,Admis/Session2
17,14011298787,Info2,10.07,12.34,Admis/Session1
18,14011298818,Info2,17.13,12.48,Admis/Dettes
19,14011298879,Info2,6.5,12.35,Admis/Dettes
20,14011298925,Info2,13.63,12.57,Admis/Session1
21,14011298927,Info2,7.88,12.7,Admis/Session1
22,14011298935,Info2,14.0,12.82,Admis/Session1
23,14011299024,Info2,13.38,12.68,Admis/Session1
24,14011299097,Info2,8.5,12.17,Admis/Dettes
25,14011299190,Info2,7.63,12.35,Admis/Dettes
26,14011299200,Info2,11.0,12.77,Admis/Dettes
27,14011299212,Info2,10.75,12.12,Admis/Dettes
28,14011299215,Info2,9.0,12.13,Admis/Dettes
29,14011299234,Info2,8.5,12.91,Admis/Dettes
