,id_student,id_course,average,bac_average,status
0,14011097130,Algé2,10.36,13.95,Admis/Session1
1,14011097203,Algé2,12.83,13.34,Ajourné
2,14011097250,Algé2,9.89,13.12,Admis/Session1
3,14011097264,Algé2,4.36,13.42,Ajourné
4,14011097286,Algé2,5.38,13.77,Admis/Session1
5,14011097300,Algé2,7.68,13.3,Admis/Dettes
6,14011097323,Algé2,10.02,13.75,Admis/Session1
7,14011097339,Algé2,13.34,13.09,Admis/Session1
8,14011097448,Algé2,10.36,13.1,Admis/Session1
9,14011097465,Algé2,10.68,13.87,Admis/Session2
10,14011097502,Algé2,5.42,13.11,Admis/Session1
11,14011097518,Algé2,10.02,13.5,Admis/Session1
12,14011097531,Algé2,9.7,13.39,Admis/Session2
13,14011097544,Algé2,8.02,13.71,Ajourné
14,14011097546,Algé2,12.68,13.05,Admis/Session1
15,14011097606,Algé2,9.36,13.19,Admis/Session1
16,14011097617,Algé2,10.34,13.94,Admis/Session2
