,id_student,id_course,average,bac_average,status
0,14011097150,Info2,0.75,12.13,Admis/Dettes
1,14011097276,Info2,2.5,12.21,Admis/Session1
2,14011097478,Info2,8.88,12.42,Ajourné
3,14011097634,Info2,11.38,12.78,Admis/Session1
4,14011197795,Info2,9.63,12.45,Admis/Session2
5,14011197807,Info2,8.5,12.14,Admis/Session2
6,14011197808,Info2,11.44,12.69,Admis/Dettes
7,14011197810,Info2,8.63,12.02,Admis/Dettes
8,14011197872,Info2,11.18,12.13,Admis/Session1
9,14011197893,Info2,7.44,12.65,Admis/Dettes
10,14011197914,Info2,11.15,12.19,Admis/Session1
11,14011197936,Info2,7.5,12.37,Admis/Session1
12,14011197947,Info2,13.07,12.98,Admis/Session1
13,14011197960,Info2,8.38,12.98,Ajourné
14,14011197966,Info2,10.19,12.62,Admis/Session1
15,14011197977,Info2,7.63,12.54,Admis/Session1
16,14011197993,Info2,7.38,12.38,Admis/Dettes
17,14011198007,Info2,5.75,12.01,Admis/Session1
18,14011198033,Info2,8.63,12.22,Admis/Session1
19,14011198053,Info2,9.88,12.44,Ajourné
20,14011198072,Info2,13.38,12.88,Admis/Session1
21,14011198084,Info2,10.83,12.99,Admis/Dettes
22,14011198087,Info2,9.94,12.13,Ajourné
23,14011198113,Info2,9.19,12.05,Admis/Session2
24,14011198116,Info2,13.63,12.0,Admis/Session1
25,14011198125,Info2,6.75,12.2,Ajourné
26,14011198166,Info2,5.63,12.25,Ajourné
27,14011198174,Info2,9.44,12.29,Admis/Session1
28,14011198198,Info2,12.0,12.95,Admis/Session1
29,14011198214,Info2,10.13,12.33,Admis/Dettes
30,14011198282,Info2,8.88,12.05,Admis/Session2
31,14011198286,Info2,7.45,12.73,Admis/Session2
32,14011198334,Info2,9.68,12.44,Ajourné
33,14011198391,Info2,8.65,12.36,Admis/Dettes
34,14011198410,Info2,10.35,12.46,Admis/Session1
35,14011198430,Info2,10.63,12.48,Admis/Dettes
36,14011198433,Info2,9.33,12.0,Admis/Session1
37,14011198434,Info2,10.83,12.75,Admis/Session2
38,14011198501,Info2,10.5,12.87,Admis/Session1
39,14011198504,Info2,10.38,12.39,Admis/Session2
40,14011198511,Info2,9.38,12.35,Admis/Session1
41,14011198530,Info2,15.25,12.11,Admis/Session2
42,14011198543,Info2,11.65,12.57,Admis/Dettes
43,14011198576,Info2,4.69,12.23,Ajourné
44,14011198582,Info2,8.63,12.64,Admis/Session1
45,14011198587,Info2,10.07,12.69,Admis/Session2
