,id_student,id_course,average,bac_average,status
0,14011097102,Mecaq,8.36,10.62,Admis/Dettes
1,14011097242,Mecaq,9.39,10.25,Admis/Session1
2,14011097416,Mecaq,10.68,10.88,Ajourné
3,14011097462,Mecaq,5.74,10.93,Admis/Session1
4,14011097464,Mecaq,4.35,10.52,Ajourné
5,14011097484,Mecaq,9.72,10.74,Admis/Session2
6,14011097494,Mecaq,10.38,10.06,Admis/Session1
7,14011097506,Mecaq,11.7,10.07,Admis/Dettes
8,14011097543,Mecaq,4.72,10.88,Admis/Dettes
9,14011097551,Mecaq,9.36,10.28,Admis/Session1
10,14011097571,Mecaq,4.62,10.0,Ajourné
11,14011097609,Mecaq,8.72,10.8,Ajourné
