,id_student,id_course,average,bac_average,status
0,14010996922,info,6.5,11.11,Admis/Dettes
1,14011097177,info,8.5,11.37,Admis/Dettes
2,14011097274,info,8.5,11.42,Admis/Session1
3,14011097588,info,10.25,11.68,Admis/Session1
4,14011197866,info,9.25,11.25,Admis/Session1
5,14011197999,info,12.44,11.66,Admis/Session1
6,14011198010,info,9.25,11.48,Admis/Session2
7,14011198070,info,6.5,11.58,Ajourné
8,14011198091,info,11.63,11.44,Admis/Session2
9,14011198180,info,8.88,11.85,Ajourné
10,14011198183,info,7.25,11.79,Ajourné
11,14011198267,info,10.5,11.82,Admis/Session1
12,14011198389,info,6.13,11.77,Ajourné
13,14011198392,info,10.63,11.35,Admis/Session2
14,14011198396,info,8.57,11.72,Admis/Dettes
15,14011198407,info,10.75,11.57,Ajourné
16,14011198419,info,11.13,11.29,Admis/Dettes
17,14011198445,info,8.75,11.13,Ajourné
18,14011198452,info,9.94,11.95,Admis/Session2
19,14011198474,info,7.5,11.43,Ajourné
20,14011198480,info,8.25,11.5,Admis/Session2
21,14011198503,info,11.5,11.17,Admis/Session1
22,14011198512,info,13.25,11.89,Ajourné
23,14011198520,info,10.0,11.99,Admis/Session1
24,14011198521,info,9.63,11.55,Ajourné
25,14011198526,info,10.5,11.92,Admis/Session2
26,14011198528,info,9.25,11.82,Admis/Session2
27,14011198539,info,7.38,11.5,Ajourné
28,14011198544,info,7.63,11.65,Admis/Dettes
29,14011198566,info,10.57,11.13,Ajourné
30,14011198577,info,8.38,11.71,Admis/Session2
31,14011198583,info,14.38,11.44,Admis/Session1
32,14011198585,info,6.13,11.76,Admis/Dettes
33,14011198588,info,13.0,11.99,Admis/Session1
34,14011198597,info,5.0,11.07,Ajourné
