,id_student,id_course,average,bac_average,status
0,14011298736,His-s,7.5,14.06,Admis/Dettes
1,14011298823,His-s,12.0,14.46,Admis/Session1
2,14011298919,His-s,7.0,14.05,Admis/Session1
3,14011298962,His-s,12.0,14.06,Admis/Dettes
4,14011298964,His-s,11.0,14.59,Admis/Session2
5,14011298966,His-s,16.5,14.91,Admis/Session1
6,14011299010,His-s,4.5,14.75,Admis/Session1
7,14011299026,His-s,12.0,14.37,Admis/Session1
8,14011299068,His-s,4.0,14.44,Admis/Session1
9,14011299105,His-s,13.0,14.54,Admis/Session1
10,14011299110,His-s,10.0,14.39,Admis/Session1
11,14011299118,His-s,11.0,14.71,Admis/Session2
12,14011299122,His-s,10.0,14.77,Admis/Session2
