,id_student,id_course,average,bac_average,status
0,14011298736,info,8.25,14.06,Admis/Dettes
1,14011298823,info,7.75,14.46,Admis/Session1
2,14011298919,info,11.75,14.05,Admis/Session1
3,14011298962,info,9.0,14.06,Admis/Dettes
4,14011298964,info,7.75,14.59,Admis/Session2
5,14011298966,info,13.38,14.91,Admis/Session1
6,14011299010,info,12.38,14.75,Admis/Session1
7,14011299026,info,12.0,14.37,Admis/Session1
8,14011299068,info,9.5,14.44,Admis/Session1
9,14011299105,info,9.5,14.54,Admis/Session1
10,14011299110,info,14.88,14.39,Admis/Session1
11,14011299118,info,10.69,14.71,Admis/Session2
12,14011299122,info,9.13,14.77,Admis/Session2
