,id_student,id_course,average,bac_average,status
0,14011298736,Algé2,10.0,14.06,Admis/Dettes
1,14011298823,Algé2,9.04,14.46,Admis/Session1
2,14011298919,Algé2,6.37,14.05,Admis/Session1
3,14011298962,Algé2,9.89,14.06,Admis/Dettes
4,14011298964,Algé2,7.41,14.59,Admis/Session2
5,14011298966,Algé2,13.53,14.91,Admis/Session1
6,14011299010,Algé2,5.38,14.75,Admis/Session1
7,14011299026,Algé2,4.06,14.37,Admis/Session1
8,14011299068,Algé2,10.03,14.44,Admis/Session1
9,14011299105,Algé2,9.37,14.54,Admis/Session1
10,14011299110,Algé2,4.95,14.39,Admis/Session1
11,14011299118,Algé2,9.18,14.71,Admis/Session2
12,14011299122,Algé2,7.87,14.77,Admis/Session2
